-2.517344 	-0.518570 	2.063823
0.484567 	-2.352375 	-0.236073
-0.879137 	-0.438046 	1.322000
1.354872 	-1.327179 	-0.381755
-0.201291 	-3.740877 	-0.028735
0.702281 	-5.134924 	0.080668
-0.756435 	-2.476872 	2.324553
-0.371610 	-0.378808 	-2.381235
-0.088069 	-3.680972 	0.900139
-2.503160 	-1.489332 	2.118522
1.155258 	0.307528 	0.394194
-0.500127 	-1.484023 	-0.981447
1.423565 	-1.436945 	2.244055
0.096077 	-2.067429 	0.796705
-0.314375 	-1.810905 	-0.015100
-0.480368 	0.431459 	2.794769
-2.116853 	-2.752568 	0.414648
-1.762071 	-0.585049 	-0.278773
0.454066 	0.890303 	1.096047
-0.936913 	-1.489440 	2.621644
-0.283429 	1.316582 	1.784410
1.451589 	-4.588499 	1.150851
0.458549 	-0.917598 	3.505520
-0.491381 	-2.458797 	-0.882159
0.654517 	-4.248498 	-0.370085
0.606570 	-4.354220 	0.694959
-1.550609 	1.110307 	-1.027604
-0.560151 	0.066809 	-1.578013
1.108400 	-0.988067 	1.394434
1.112761 	0.089606 	1.908746
1.031172 	-2.022062 	1.498628
-0.675274 	-0.743103 	-0.257393
-2.564207 	-1.361662 	0.292277
-1.235005 	-2.358318 	0.583713
-3.256821 	-0.805876 	-1.526135
1.804974 	-0.597899 	2.100406
-0.690610 	0.497702 	-2.596532
-2.458410 	-1.285463 	-1.447036
-1.401336 	-2.542569 	1.606095
-1.830934 	-0.498638 	0.707766
-0.828896 	0.421932 	1.797417
0.156822 	-0.088384 	0.223717
1.172034 	-0.597488 	2.846999
-2.523009 	-0.276056 	-1.836614
0.014630 	-3.146131 	1.907338
-1.679210 	0.796788 	-1.891343
-0.722929 	1.018233 	-1.668680
-1.371191 	-2.319797 	-0.472481
0.415802 	0.279815 	-1.628060
0.211433 	0.569472 	2.073642
-1.965054 	0.313981 	0.083327
-1.320945 	1.040504 	0.216457
-0.409654 	0.658291 	-0.109581
0.464326 	-1.718294 	-1.140752
0.831979 	-0.676626 	0.504454
0.080201 	-2.011110 	1.844461
0.043583 	-0.931717 	-1.648045
-0.463247 	-2.787511 	1.087623
-2.014230 	-1.885064 	1.287143
-2.699821 	-0.343515 	0.257368
0.434311 	-0.099707 	1.226648
0.633426 	-2.895380 	1.143223
0.963984 	-1.671767 	0.495386
0.288866 	-1.036310 	-0.363757
-1.358771 	-0.096253 	-2.176467
1.460428 	-4.565559 	0.136062
-1.738106 	-0.020598 	1.832193
1.422447 	-3.419889 	0.766326
-1.699261 	-2.024375 	2.368601
-1.544862 	-1.435530 	0.382092
-1.497489 	0.563690 	1.040088
2.092451 	-4.092768 	0.652049
-1.912859 	-3.481633 	1.392152
-2.374266 	-2.663914 	1.788231
0.414010 	-1.210582 	2.461205
0.917614 	-2.400496 	2.433063
-1.338743 	-3.403060 	0.500530
-0.123722 	-0.211569 	-0.804891
-1.642574 	-1.006380 	1.568828
-0.197011 	-0.883505 	0.686178
0.867107 	0.541200 	-0.670280
-0.508626 	0.872713 	0.922390
-1.675272 	-0.813341 	2.480638
-0.649429 	-0.548624 	2.329486
-1.091503 	0.301971 	-0.734570
0.685090 	-3.343682 	0.087611
-1.820779 	-0.157745 	-1.159031
-1.039743 	-0.004190 	0.228749
0.454765 	1.148580 	-0.068697
1.279923 	-2.582497 	0.373611
-1.114632 	-3.200361 	-0.735012
-2.065871 	-1.076985 	-2.308583
-0.882556 	-1.727868 	1.674398
-0.182450 	-1.961004 	-1.787598
0.258624 	-0.267330 	2.740616
-0.104456 	-1.057276 	1.615466
-2.089197 	-1.478999 	-0.566285
0.958216 	-1.602080 	3.109219
-1.661797 	-3.132095 	2.303925
-0.652838 	-2.865620 	0.027027
-0.953716 	-3.541798 	1.519890
0.204790 	1.089373 	-1.045276
-0.838952 	-1.224833 	-2.175419
1.599597 	-0.452476 	-0.053057
1.679832 	-0.180457 	1.220011
0.935194 	-0.459975 	-0.895911
-2.959403 	-0.973038 	-0.589202
-1.375588 	-1.045401 	-1.281962
